[INFO] Verbose logging enabled. All output will be saved to logs/build-log-1756569822.log
#10 3.393 debconf: (This frontend requires a controlling tty.)
#10 3.393 debconf: falling back to frontend: Noninteractive
#10 3.794 Fetched 17.2 MB in 1s (28.8 MB/s)
#10 3.807 Selecting previously unselected package gh.
#10 3.807 (Reading database ... (Reading database ... 5%(Reading database ... 10%(Reading database ... 15%(Reading database ... 20%(Reading database ... 25%(Reading database ... 30%(Reading database ... 35%(Reading database ... 40%(Reading database ... 45%(Reading database ... 50%(Reading database ... 55%(Reading database ... 60%(Reading database ... 65%(Reading database ... 70%(Reading database ... 75%(Reading database ... 80%(Reading database ... 85%(Reading database ... 90%(Reading database ... 95%(Reading database ... 100%(Reading database ... 17938 files and directories currently installed.)
#10 3.812 Preparing to unpack .../archives/gh_2.78.0_arm64.deb ...
#10 3.815 Unpacking gh (2.78.0) ...
#10 4.022 Setting up gh (2.78.0) ...
#10 DONE 4.1s

#11 [ 7/17] RUN curl -fsSL https://deb.nodesource.com/setup_22.x | sudo -E bash - &&     sudo apt-get install -y nodejs &&     sudo apt-get clean && sudo rm -rf /var/lib/apt/lists/* /var/cache/apt/archives/*
#11 0.202 [38;5;79m2025-08-30 16:04:24 - Installing pre-requisites[0m
#11 0.264 Get:1 http://deb.debian.org/debian testing InRelease [146 kB]
#11 0.272 Get:2 https://cli.github.com/packages stable InRelease [3917 B]
#11 0.302 Get:3 http://deb.debian.org/debian testing-updates InRelease [45.1 kB]
#11 0.302 Get:4 https://cli.github.com/packages stable/main arm64 Packages [345 B]
#11 0.313 Get:5 http://deb.debian.org/debian-security testing-security InRelease [43.4 kB]
#11 0.332 Get:6 http://deb.debian.org/debian testing/main arm64 Packages [9722 kB]
#11 0.436 Get:7 https://packages.microsoft.com/repos/code stable InRelease [3590 B]
#11 0.480 Get:8 https://packages.microsoft.com/repos/code stable/main armhf Packages [20.5 kB]
#11 0.523 Get:9 https://packages.microsoft.com/repos/code stable/main amd64 Packages [20.4 kB]
#11 0.549 Get:10 https://packages.microsoft.com/repos/code stable/main arm64 Packages [20.5 kB]
#11 1.343 Fetched 10.0 MB in 1s (8939 kB/s)
#11 1.343 Reading package lists...
#11 1.745 Reading package lists...
#11 2.169 Building dependency tree...
#11 2.312 Reading state information...
#11 2.503 ca-certificates is already the newest version (20250419).
#11 2.503 curl is already the newest version (8.15.0-1).
#11 2.503 The following package was automatically installed and is no longer required:
#11 2.503   gcc-14-base
#11 2.503 Use 'sudo apt autoremove' to remove it.
#11 2.503 The following additional packages will be installed:
#11 2.504   dirmngr gnupg-l10n gnupg-utils gpg-agent gpg-wks-client gpgsm gpgv
#11 2.504   pinentry-curses
#11 2.505 Suggested packages:
#11 2.505   pinentry-gnome3 tor gpg-wks-server parcimonie xloadimage scdaemon tpm2daemon
#11 2.505   pinentry-doc
#11 2.541 The following NEW packages will be installed:
#11 2.541   apt-transport-https dirmngr gnupg gnupg-l10n gnupg-utils gpg-agent
#11 2.542   gpg-wks-client gpgsm gpgv pinentry-curses
#11 2.582 0 upgraded, 10 newly installed, 0 to remove and 1 not upgraded.
#11 2.582 Need to get 2656 kB of archives.
#11 2.582 After this operation, 10.6 MB of additional disk space will be used.
#11 2.582 Get:1 http://deb.debian.org/debian testing/main arm64 apt-transport-https all 3.1.4 [39.8 kB]
#11 2.596 Get:2 http://deb.debian.org/debian testing/main arm64 dirmngr arm64 2.4.8-3 [359 kB]
#11 2.627 Get:3 http://deb.debian.org/debian testing/main arm64 gnupg-l10n all 2.4.8-3 [753 kB]
#11 2.653 Get:4 http://deb.debian.org/debian testing/main arm64 pinentry-curses arm64 1.3.2-3 [85.0 kB]
#11 2.656 Get:5 http://deb.debian.org/debian testing/main arm64 gpg-agent arm64 2.4.8-3 [248 kB]
#11 2.660 Get:6 http://deb.debian.org/debian testing/main arm64 gpgsm arm64 2.4.8-3 [250 kB]
#11 2.668 Get:7 http://deb.debian.org/debian testing/main arm64 gnupg all 2.4.8-3 [418 kB]
#11 2.679 Get:8 http://deb.debian.org/debian testing/main arm64 gpg-wks-client arm64 2.4.8-3 [101 kB]
#11 2.680 Get:9 http://deb.debian.org/debian testing/main arm64 gpgv arm64 2.4.8-3 [220 kB]
#11 2.685 Get:10 http://deb.debian.org/debian testing/main arm64 gnupg-utils arm64 2.4.8-3 [182 kB]
#11 3.182 Fetched 2656 kB in 0s (19.1 MB/s)
#11 3.194 Selecting previously unselected package apt-transport-https.
#11 3.194 (Reading database ... (Reading database ... 5%(Reading database ... 10%(Reading database ... 15%(Reading database ... 20%(Reading database ... 25%(Reading database ... 30%(Reading database ... 35%(Reading database ... 40%(Reading database ... 45%(Reading database ... 50%(Reading database ... 55%(Reading database ... 60%(Reading database ... 65%(Reading database ... 70%(Reading database ... 75%(Reading database ... 80%(Reading database ... 85%(Reading database ... 90%(Reading database ... 95%(Reading database ... 100%(Reading database ... 18148 files and directories currently installed.)
#11 3.200 Preparing to unpack .../0-apt-transport-https_3.1.4_all.deb ...
#11 3.201 Unpacking apt-transport-https (3.1.4) ...
#11 3.221 Selecting previously unselected package dirmngr.
#11 3.222 Preparing to unpack .../1-dirmngr_2.4.8-3_arm64.deb ...
#11 3.229 Unpacking dirmngr (2.4.8-3) ...
#11 3.258 Selecting previously unselected package gnupg-l10n.
#11 3.259 Preparing to unpack .../2-gnupg-l10n_2.4.8-3_all.deb ...
#11 3.260 Unpacking gnupg-l10n (2.4.8-3) ...
#11 3.312 Selecting previously unselected package pinentry-curses.
#11 3.313 Preparing to unpack .../3-pinentry-curses_1.3.2-3_arm64.deb ...
#11 3.315 Unpacking pinentry-curses (1.3.2-3) ...
#11 3.332 Selecting previously unselected package gpg-agent.
#11 3.334 Preparing to unpack .../4-gpg-agent_2.4.8-3_arm64.deb ...
#11 3.335 Unpacking gpg-agent (2.4.8-3) ...
#11 3.360 Selecting previously unselected package gpgsm.
#11 3.361 Preparing to unpack .../5-gpgsm_2.4.8-3_arm64.deb ...
#11 3.362 Unpacking gpgsm (2.4.8-3) ...
#11 3.387 Selecting previously unselected package gnupg.
#11 3.388 Preparing to unpack .../6-gnupg_2.4.8-3_all.deb ...
#11 3.389 Unpacking gnupg (2.4.8-3) ...
#11 3.414 Selecting previously unselected package gpg-wks-client.
#11 3.415 Preparing to unpack .../7-gpg-wks-client_2.4.8-3_arm64.deb ...
#11 3.416 Unpacking gpg-wks-client (2.4.8-3) ...
#11 3.433 Selecting previously unselected package gpgv.
#11 3.434 Preparing to unpack .../8-gpgv_2.4.8-3_arm64.deb ...
#11 3.436 Unpacking gpgv (2.4.8-3) ...
#11 3.458 Selecting previously unselected package gnupg-utils.
#11 3.459 Preparing to unpack .../9-gnupg-utils_2.4.8-3_arm64.deb ...
#11 3.460 Unpacking gnupg-utils (2.4.8-3) ...
#11 3.485 Setting up pinentry-curses (1.3.2-3) ...
#11 3.494 Setting up gpg-agent (2.4.8-3) ...
#11 3.564 Created symlink '/etc/systemd/user/sockets.target.wants/gpg-agent-browser.socket' → '/usr/lib/systemd/user/gpg-agent-browser.socket'.
#11 3.627 Created symlink '/etc/systemd/user/sockets.target.wants/gpg-agent-extra.socket' → '/usr/lib/systemd/user/gpg-agent-extra.socket'.
#11 3.690 Created symlink '/etc/systemd/user/sockets.target.wants/gpg-agent-ssh.socket' → '/usr/lib/systemd/user/gpg-agent-ssh.socket'.
#11 3.751 Created symlink '/etc/systemd/user/sockets.target.wants/gpg-agent.socket' → '/usr/lib/systemd/user/gpg-agent.socket'.
#11 3.755 Setting up apt-transport-https (3.1.4) ...
#11 3.762 Setting up gpgsm (2.4.8-3) ...
#11 3.766 Setting up dirmngr (2.4.8-3) ...
#11 3.830 Created symlink '/etc/systemd/user/sockets.target.wants/dirmngr.socket' → '/usr/lib/systemd/user/dirmngr.socket'.
#11 3.839 Setting up gnupg-l10n (2.4.8-3) ...
#11 3.845 Setting up gpgv (2.4.8-3) ...
#11 3.849 Setting up gnupg (2.4.8-3) ...
#11 3.853 Setting up gnupg-utils (2.4.8-3) ...
#11 3.858 Setting up gpg-wks-client (2.4.8-3) ...
#11 3.999 Hit:1 http://deb.debian.org/debian testing InRelease
#11 4.003 Hit:2 http://deb.debian.org/debian testing-updates InRelease
#11 4.013 Hit:3 https://cli.github.com/packages stable InRelease
#11 4.013 Hit:4 http://deb.debian.org/debian-security testing-security InRelease
#11 4.037 Get:5 https://deb.nodesource.com/node_22.x nodistro InRelease [12.1 kB]
#11 4.063 Get:6 https://deb.nodesource.com/node_22.x nodistro/main arm64 Packages [7667 B]
#11 4.198 Hit:7 https://packages.microsoft.com/repos/code stable InRelease
#11 4.204 Fetched 19.8 kB in 0s (82.1 kB/s)
#11 4.204 Reading package lists...
#11 4.607 W: https://deb.nodesource.com/node_22.x/dists/nodistro/InRelease: Policy will reject signature within a year, see --audit for details
#11 4.609 [1;34m2025-08-30 16:04:28 - Repository configured successfully.[0m
#11 4.609 [38;5;79m2025-08-30 16:04:28 - To install Node.js, run: apt-get install nodejs -y[0m
#11 4.610 [38;5;79m2025-08-30 16:04:28 - You can use N|solid Runtime as a node.js alternative[0m
#11 4.611 [1;32m2025-08-30 16:04:28 - To install N|solid Runtime, run: apt-get install nsolid -y 
#11 4.611 [0m
#11 4.618 Reading package lists...
#11 5.028 Building dependency tree...
#11 5.165 Reading state information...
#11 5.345 The following package was automatically installed and is no longer required:
#11 5.346   gcc-14-base
#11 5.346 Use 'sudo apt autoremove' to remove it.
#11 5.346 The following additional packages will be installed:
#11 5.346   libpython3-stdlib libpython3.13-minimal libpython3.13-stdlib media-types
#11 5.347   netbase python3 python3-minimal python3.13 python3.13-minimal
#11 5.347 Suggested packages:
#11 5.347   python3-doc python3-tk python3-venv python3.13-venv python3.13-doc binutils
#11 5.347   binfmt-support
#11 5.418 The following NEW packages will be installed:
#11 5.418   libpython3-stdlib libpython3.13-minimal libpython3.13-stdlib media-types
#11 5.419   netbase nodejs python3 python3-minimal python3.13 python3.13-minimal
#11 5.473 0 upgraded, 10 newly installed, 0 to remove and 1 not upgraded.
#11 5.473 Need to get 41.3 MB of archives.
#11 5.473 After this operation, 247 MB of additional disk space will be used.
#11 5.473 Get:1 http://deb.debian.org/debian testing/main arm64 libpython3.13-minimal arm64 3.13.7-1 [857 kB]
#11 5.501 Get:2 https://deb.nodesource.com/node_22.x nodistro/main arm64 nodejs arm64 22.19.0-1nodesource1 [35.7 MB]
#11 5.553 Get:3 http://deb.debian.org/debian testing/main arm64 python3.13-minimal arm64 3.13.7-1 [2001 kB]
#11 5.645 Get:4 http://deb.debian.org/debian testing/main arm64 python3-minimal arm64 3.13.5-1 [27.2 kB]
#11 5.646 Get:5 http://deb.debian.org/debian testing/main arm64 media-types all 13.0.0 [29.3 kB]
#11 5.647 Get:6 http://deb.debian.org/debian testing/main arm64 netbase all 6.5 [12.4 kB]
#11 5.647 Get:7 http://deb.debian.org/debian testing/main arm64 libpython3.13-stdlib arm64 3.13.7-1 [1895 kB]
#11 5.758 Get:8 http://deb.debian.org/debian testing/main arm64 python3.13 arm64 3.13.7-1 [761 kB]
#11 5.817 Get:9 http://deb.debian.org/debian testing/main arm64 libpython3-stdlib arm64 3.13.5-1 [10.2 kB]
#11 5.817 Get:10 http://deb.debian.org/debian testing/main arm64 python3 arm64 3.13.5-1 [28.2 kB]
#11 6.591 debconf: unable to initialize frontend: Dialog
#11 6.591 debconf: (Dialog frontend will not work on a dumb terminal, an emacs shell buffer, or without a controlling terminal.)
#11 6.591 debconf: falling back to frontend: Readline
#11 6.595 debconf: unable to initialize frontend: Readline
#11 6.595 debconf: (This frontend requires a controlling tty.)
#11 6.595 debconf: falling back to frontend: Teletype
#11 6.597 debconf: unable to initialize frontend: Teletype
#11 6.597 debconf: (This frontend requires a controlling tty.)
#11 6.597 debconf: falling back to frontend: Noninteractive
#11 7.007 Fetched 41.3 MB in 1s (38.2 MB/s)
#11 7.034 Selecting previously unselected package libpython3.13-minimal:arm64.
#11 7.034 (Reading database ... (Reading database ... 5%(Reading database ... 10%(Reading database ... 15%(Reading database ... 20%(Reading database ... 25%(Reading database ... 30%(Reading database ... 35%(Reading database ... 40%(Reading database ... 45%(Reading database ... 50%(Reading database ... 55%(Reading database ... 60%(Reading database ... 65%(Reading database ... 70%(Reading database ... 75%(Reading database ... 80%(Reading database ... 85%(Reading database ... 90%(Reading database ... 95%(Reading database ... 100%(Reading database ... 18354 files and directories currently installed.)
#11 7.039 Preparing to unpack .../libpython3.13-minimal_3.13.7-1_arm64.deb ...
#11 7.042 Unpacking libpython3.13-minimal:arm64 (3.13.7-1) ...
#11 7.102 Selecting previously unselected package python3.13-minimal.
#11 7.103 Preparing to unpack .../python3.13-minimal_3.13.7-1_arm64.deb ...
#11 7.106 Unpacking python3.13-minimal (3.13.7-1) ...
#11 7.218 Setting up libpython3.13-minimal:arm64 (3.13.7-1) ...
#11 7.224 Setting up python3.13-minimal (3.13.7-1) ...
#11 7.663 Selecting previously unselected package python3-minimal.
#11 7.663 (Reading database ... (Reading database ... 5%(Reading database ... 10%(Reading database ... 15%(Reading database ... 20%(Reading database ... 25%(Reading database ... 30%(Reading database ... 35%(Reading database ... 40%(Reading database ... 45%(Reading database ... 50%(Reading database ... 55%(Reading database ... 60%(Reading database ... 65%(Reading database ... 70%(Reading database ... 75%(Reading database ... 80%(Reading database ... 85%(Reading database ... 90%(Reading database ... 95%(Reading database ... 100%(Reading database ... 18678 files and directories currently installed.)
#11 7.669 Preparing to unpack .../0-python3-minimal_3.13.5-1_arm64.deb ...
#11 7.671 Unpacking python3-minimal (3.13.5-1) ...
#11 7.688 Selecting previously unselected package media-types.
#11 7.689 Preparing to unpack .../1-media-types_13.0.0_all.deb ...
#11 7.691 Unpacking media-types (13.0.0) ...
#11 7.706 Selecting previously unselected package netbase.
#11 7.707 Preparing to unpack .../2-netbase_6.5_all.deb ...
#11 7.709 Unpacking netbase (6.5) ...
#11 7.722 Selecting previously unselected package libpython3.13-stdlib:arm64.
#11 7.723 Preparing to unpack .../3-libpython3.13-stdlib_3.13.7-1_arm64.deb ...
#11 7.724 Unpacking libpython3.13-stdlib:arm64 (3.13.7-1) ...
#11 7.834 Selecting previously unselected package python3.13.
#11 7.835 Preparing to unpack .../4-python3.13_3.13.7-1_arm64.deb ...
#11 7.836 Unpacking python3.13 (3.13.7-1) ...
#11 7.855 Selecting previously unselected package libpython3-stdlib:arm64.
#11 7.856 Preparing to unpack .../5-libpython3-stdlib_3.13.5-1_arm64.deb ...
#11 7.858 Unpacking libpython3-stdlib:arm64 (3.13.5-1) ...
#11 7.875 Setting up python3-minimal (3.13.5-1) ...
#11 7.958 Selecting previously unselected package python3.
#11 7.958 (Reading database ... (Reading database ... 5%(Reading database ... 10%(Reading database ... 15%(Reading database ... 20%(Reading database ... 25%(Reading database ... 30%(Reading database ... 35%(Reading database ... 40%(Reading database ... 45%(Reading database ... 50%(Reading database ... 55%(Reading database ... 60%(Reading database ... 65%(Reading database ... 70%(Reading database ... 75%(Reading database ... 80%(Reading database ... 85%(Reading database ... 90%(Reading database ... 95%(Reading database ... 100%(Reading database ... 19138 files and directories currently installed.)
#11 7.964 Preparing to unpack .../python3_3.13.5-1_arm64.deb ...
#11 7.967 Unpacking python3 (3.13.5-1) ...
#11 7.989 Selecting previously unselected package nodejs.
#11 7.990 Preparing to unpack .../nodejs_22.19.0-1nodesource1_arm64.deb ...
#11 7.992 Unpacking nodejs (22.19.0-1nodesource1) ...
#11 8.930 Setting up media-types (13.0.0) ...
#11 8.936 Setting up netbase (6.5) ...
#11 8.947 Setting up libpython3.13-stdlib:arm64 (3.13.7-1) ...
#11 8.950 Setting up libpython3-stdlib:arm64 (3.13.5-1) ...
#11 8.954 Setting up python3.13 (3.13.7-1) ...
#11 9.433 Setting up python3 (3.13.5-1) ...
#11 9.437 running python rtupdate hooks for python3.13...
#11 9.437 running python post-rtupdate hooks for python3.13...
#11 9.483 Setting up nodejs (22.19.0-1nodesource1) ...
#11 9.488 Processing triggers for systemd (258~rc3-1) ...
#11 DONE 9.7s

#12 [ 8/17] RUN npm install -g npm
#12 5.118 
#12 5.118 removed 9 packages, and changed 42 packages in 5s
#12 5.118 
#12 5.118 25 packages are looking for funding
#12 5.118   run `npm fund` for details
#12 DONE 5.2s

#13 [ 9/17] COPY --chown=devuser:devuser vscode-container-updater/ /home/devuser/vscode-container-updater/
#13 DONE 1.1s

#14 [10/17] WORKDIR /home/devuser/vscode-container-updater
#14 DONE 0.1s

#15 [11/17] RUN npm install && npm audit fix --force && npm run compile
#15 0.739 
#15 0.739 up to date, audited 463 packages in 608ms
#15 0.739 
#15 0.739 126 packages are looking for funding
#15 0.739   run `npm fund` for details
#15 0.740 
#15 0.740 found 0 vulnerabilities
#15 0.803 npm warn using --force Recommended protections disabled.
#15 1.503 
#15 1.503 up to date, audited 463 packages in 717ms
#15 1.503 
#15 1.503 126 packages are looking for funding
#15 1.503   run `npm fund` for details
#15 1.504 
#15 1.504 found 0 vulnerabilities
#15 1.586 
#15 1.586 > vscode-container-updater@0.0.1 compile
#15 1.586 > tsc -p ./
#15 1.586 
#15 DONE 3.2s

#16 [12/17] RUN npm install @vscode/vsce && npx @vscode/vsce package --out vscode-container-updater-updated.vsix
#16 0.696 
#16 0.696 up to date, audited 463 packages in 559ms
#16 0.696 
#16 0.696 126 packages are looking for funding
#16 0.696   run `npm fund` for details
#16 0.697 
#16 0.697 found 0 vulnerabilities
#16 1.201 Executing prepublish script 'npm run vscode:prepublish'...
#16 1.274 
#16 1.274 > vscode-container-updater@0.0.1 vscode:prepublish
#16 1.274 > npm run compile
#16 1.274 
#16 1.348 
#16 1.348 > vscode-container-updater@0.0.1 compile
#16 1.348 > tsc -p ./
#16 1.348 
#16 4.092  INFO  Files included in the VSIX:
#16 4.092 vscode-container-updater-updated.vsix
#16 4.092 ├─ [Content_Types].xml 
#16 4.092 ├─ extension.vsixmanifest 
#16 4.092 └─ extension/
#16 4.092    ├─ LICENSE.txt [1.05 KB]
#16 4.092    ├─ package.json [2.31 KB]
#16 4.092    ├─ readme.md 
#16 4.092    └─ out/
#16 4.092       ├─ extension-clean.js [7.19 KB]
#16 4.092       ├─ extension-external-monitor.js [9.23 KB]
#16 4.092       └─ extension.js [6.41 KB]
#16 4.092 
#16 4.220  DONE  Packaged: vscode-container-updater-updated.vsix (8 files, 11.64 KB)
#16 DONE 4.2s

#17 [13/17] RUN mkdir -p /home/devuser/.vscode-server/extensions &&     code --install-extension vscode-container-updater-updated.vsix --force --user-data-dir /home/devuser/.vscode-server
#17 0.302 Installing extensions...
#17 0.406 Extension 'vscode-container-updater-updated.vsix' was successfully installed.
#17 DONE 0.4s

#18 [14/17] RUN rm -rf node_modules && npm cache clean --force
#18 1.602 npm warn using --force Recommended protections disabled.
#18 DONE 1.7s

#19 [15/17] WORKDIR /home/devuser
#19 DONE 0.0s

#20 [16/17] COPY --chown=devuser:devuser scripts/vscode-tunnel-entrypoint.sh /home/devuser/vscode-tunnel-entrypoint.sh
#20 DONE 0.0s

#21 [17/17] RUN chmod +x /home/devuser/vscode-tunnel-entrypoint.sh
#21 DONE 0.1s

#22 exporting to image
#22 exporting layers
#22 exporting layers 17.2s done
#22 exporting manifest sha256:872b40bc6406c651869ec470dd430ac60d13d502b8754e2fb6a0472ca25074b3 done
#22 exporting config sha256:398dd080f9f520556ea2156c99ae5a8be7034789bdacdf8b3ff4c72d72e7e003 done
#22 exporting attestation manifest sha256:5693c7a6cc65bf2e6ed4a40fef90a3a56d3bea9a48916f98e86b41c53cb0fef7 done
#22 exporting manifest list sha256:30917b613d1a33d783377f1d1f0e2f9051f7624e425a966e04008e0eb4f9aba1 done
#22 naming to docker.io/library/dmg-vs-code-debian-slim:3799d96acd90 done
#22 unpacking to docker.io/library/dmg-vs-code-debian-slim:3799d96acd90
#22 unpacking to docker.io/library/dmg-vs-code-debian-slim:3799d96acd90 6.3s done
#22 DONE 23.5s

View build details: docker-desktop://dashboard/build/desktop-linux/desktop-linux/vrdx0t66gbw7lj6bd7r4m5z2p
[INFO] Docker build log saved to logs/docker-build-3799d96acd90.log
Running npm audit fix in a temp container (if npm is present)...
*
* Visual Studio Code Server
*
* By using the software, you agree to
* the Visual Studio Code Server License Terms (https://aka.ms/vscode-server-license) and
* the Microsoft Privacy Statement (https://privacy.microsoft.com/en-US/privacystatement).
*
[2025-08-30 16:05:16] info Using GitHub for authentication, run `code tunnel user login --provider <provider>` option to change this.
To grant access to the server, please log into https://github.com/login/device and use code 9431-DA20
[2025-08-30 16:08:13] info Creating tunnel with the name: ac368a7c509d

Open this link in your browser https://vscode.dev/tunnel/ac368a7c509d

^C[INFO] NPM audit log saved to logs/npm-audit-3799d96acd90.log
Running apt-get update/upgrade in a temp container (if apt is present)...
*
* Visual Studio Code Server
*
* By using the software, you agree to
* the Visual Studio Code Server License Terms (https://aka.ms/vscode-server-license) and
* the Microsoft Privacy Statement (https://privacy.microsoft.com/en-US/privacystatement).
*
[2025-08-30 16:08:46] info Using GitHub for authentication, run `code tunnel user login --provider <provider>` option to change this.
To grant access to the server, please log into https://github.com/login/device and use code EA85-1CBF
[2025-08-30 16:09:36] info Creating tunnel with the name: b7476e4ed652

Open this link in your browser https://vscode.dev/tunnel/b7476e4ed652

